"","FLF-SAMD00096905","FLF-SAMD00096906","FLF-SAMD00096907","PF-SAMD00096908","PF-SAMD00096909","PF-SAMD00096910"
"SVE_0194100",2.33655538683244,2.16167845938787,3.45545695992404,2.7190032495415,2.11014531582422,2.65221044766125
"SVE_0194300",-0.064152605035055,-0.922862852763804,0.369613966664899,-0.366831227032571,-1.25996706563688,-0.4461243055797
"SVE_0194400",1.87352040533789,1.08735659533671,1.44775942711965,1.71527206217532,1.73696995839328,1.57045292501874
"SVE_0194500",6.73396383781111,7.05184372764236,6.56997825766162,6.89818400759944,6.78854809951501,6.64813927693851
"SVE_0194600",7.26456433228107,7.1205576468705,7.35425866328908,6.964945120676,6.7457529222537,6.8343682584425
"SVE_0194800",8.41246220805947,8.43415904916613,8.33316518432751,8.60279107949029,8.55347039661323,8.38240400818284
"SVE_0194900",-2.82969048765327,-2.16138893154041,-1.43107221615963,-3.9383291680514,-0.633833433409519,-2.43733369163141
"SVE_0195000",1.47686055294015,1.89291533422915,1.23616150448782,2.27535161471903,2.23557838262155,2.14305417266201
"SVE_0195400",-1.08503762196705,-0.455350183315314,0.0593840329056615,-0.249699675803972,-0.840770058775635,-1.3048963216261
"SVE_0195500",5.66110926208178,5.47707453243915,5.69492476283322,5.26327787576095,5.06016626312701,5.24839422623202
"SVE_0195600",4.39262106041119,3.87841643877092,4.11434278458186,4.14767392508254,4.66436904408459,4.83344932887647
"SVE_0195700",5.25603654000571,5.33701176407474,5.65543086223466,4.4117404117872,4.54303988981784,4.36846014567918
"SVE_0195800",2.30396445847527,3.23068077953187,2.6238733148315,0.994234982618946,1.18495361655738,0.798518915940688
"SVE_0195900",-0.460837853660264,-1.06663750724762,-0.104907099913117,-0.399697534728771,-0.919692354982758,-0.383901655919436
"SVE_0196000",6.16056684256758,5.88365389827177,6.00035338653724,5.6981773610853,5.65199042377947,5.65302243993587
"SVE_0196100",-1.9358554626439,-1.49331030381938,-0.351692835676465,-1.05456124490902,-0.276502158110087,-1.61861355115375
"SVE_0196200",1.77072457203502,0.936118892159408,1.84940118367024,0.0562283749717907,0.67397660645721,-0.0798241323363348
"SVE_0196300",-0.851442835310182,-2.3396658915278,0.0499479642853711,-0.0738148465100204,0.247324979127414,-0.248257488891676
"SVE_0196400",5.720593992045,5.43279029946932,5.53029717099275,6.43084682866311,6.67447862062486,6.76548178933432
"SVE_0196500",1.38664830926495,1.20556171978663,2.27200376124455,1.087175342546,0.478056326206898,1.03350308686815
"SVE_0196800",-2.47207523989148,2.32492311125265,-0.592123392877103,1.91376747541096,3.30269498769079,3.79698963169991
"SVE_0196900",-2.05502232866433,2.90101933816476,-0.0509946578572287,2.53912135775481,4.17662972316979,4.4064763794991
"SVE_0197000",-1.36949426426781,2.12120875995199,-0.592645471488241,1.40888755083543,2.89568195814426,3.11962077987039
"SVE_0197600",0.561378080057165,0.791907780895429,0.683505843061038,-0.674343497950805,-0.137245744898661,0.278264421603512
"SVE_0197700",7.30692428209206,7.66191449028636,6.94990698681663,8.3547867225172,8.61499069062351,8.50147749621609
"SVE_0197800",5.33890004662517,5.33889594853034,5.61610995072685,5.40344713237978,6.00372590714772,6.11508282912402
"SVE_0197900",1.00528968859262,-0.748639540853082,-0.222394293419235,0.920017747701255,0.70464760974846,1.11345660342158
"SVE_0198000",3.59120175664884,3.74961341982623,3.29991634552118,2.89732244448543,3.45216544430391,3.24913761439209
"SVE_0198100",6.40635375884605,6.44557828394141,6.7945844129913,6.36058383337288,6.46387486015598,6.49615900370613
"SVE_0198200",5.95665931090527,6.09564728394925,5.32145460824168,5.90827254133838,5.98104397432408,6.10886418396847
"SVE_0198300",3.97020666456702,3.98218568374089,4.4016973433336,4.24586204769923,4.41878873918763,4.23255326889064
"SVE_0198400",6.04718255313712,6.01476007265866,5.9785326616787,5.56889021684487,5.38553481641425,5.34111379520161
"SVE_0198500",8.18455813659369,9.28237774583639,7.34802048758849,8.50234531428839,9.28714274807065,9.11407441184679
"SVE_0198600",4.46146160865047,4.97370266283774,4.64085512158688,4.90618165718799,4.77214327447515,4.87942209222797
"SVE_0198700",6.38318258383916,6.2893647086673,5.89163579411584,6.20327174915212,6.08340180488792,6.23506742934257
"SVE_0198800",3.2668087487598,3.73805697349108,4.08302217200912,3.06036347269234,2.36844145986408,3.13006197475036
"SVE_0199000",-2.34954481138368,-1.25326118401125,0.83602055688484,-2.76224008041704,-0.919983471424991,-0.833298238301229
"SVE_0199100",-1.44224194400219,-5.63425361519943,-1.10770160530892,-1.28828207816816,-1.35062648732191,-2.02419722274268
"SVE_0199200",8.19248641789834,8.03329458448226,7.99835262634195,7.8811522199201,7.98924614807764,7.96599240451414
"SVE_0199300",6.1571821685336,5.97497864899605,6.06854106260158,6.85005192927666,6.71842292545266,6.79448818907118
"SVE_0199400",7.25124383770535,7.03217928542534,7.29022920788285,7.68692019729261,8.04254438300321,7.93794104684813
"SVE_0199500",3.0591644510481,2.95525479795837,2.9922093905182,2.41589717433055,2.41770810666464,2.52553103502013
"SVE_0199600",-0.324657482666779,-0.260806797880099,0.305064908488872,-0.185139437817873,0.0622090655690904,0.494070945409374
"SVE_0200000",-1.66740589927925,-1.14935006573415,-0.50275503823566,3.3863175242216,3.66361807500369,3.55111694166701
"SVE_0200100",-0.141753763129609,-2.68284787404183,-0.447987117245919,5.87249176555687,5.63997339668225,5.89149330776464
"SVE_0200200",0.0745865705292038,0.314560644488427,0.585739712586458,-0.265896805680633,-0.0561187391663407,-0.649693696467645
"SVE_0200300",-0.911431026472918,-4.84787689352909,0.928452059379846,-0.539143757706393,-0.65676927630083,-0.52446719304719
"SVE_0200500",-2.24348870148844,-5.63425308339587,-0.411190403420843,-3.92799073812391,-3.9099941151258,-3.16999485131986
"SVE_0200600",6.11847566598391,4.33245901423741,6.67897225883783,5.44545659076507,5.12533242948712,5.39207648915101
"SVE_0200700",5.51815462056972,6.03274464473812,5.66115784579752,5.72012646605274,5.45165863940369,5.59676671978201
"SVE_0200800",7.15674815006382,7.62376661632783,6.76825470802221,8.34251693361044,9.16844420938434,9.14196138047037
"SVE_0200900",2.35940191177739,0.99272790718273,2.2503192639306,1.67671345685878,2.15855272151946,1.51096910911757
"SVE_0201000",5.55030628537931,5.64342693334408,4.9844808595268,5.41658856747728,5.40891173012169,5.43918009519386
"SVE_0201100",6.17575526897553,5.66199774947559,5.86425177658074,6.29623852341657,6.59028559206455,6.48823336991751
"SVE_0201200",0.733481665256133,1.2348028768306,0.677137993150996,-0.173983335685993,0.141891707222064,0.707588412029278
"SVE_0201400",-2.82675075475343,-3.05528358137371,-2.23128295519443,-1.43929553289121,-0.736550165524099,0.243455411695543
"SVE_0201500",-1.03270423719277,-4.84644473010587,-1.95746202638756,0.481538021180452,1.14435707142031,1.37629813616734
"SVE_0201700",4.40243144334557,4.50490038732115,4.09576112301406,3.4259652955065,3.92698866655171,3.79601014184647
"SVE_0201800",2.80051926126699,3.51883651303709,2.60204439213253,2.06268476173085,1.59882231895394,1.93758321200514
"SVE_0201900",-1.45666983953313,-3.09756481440649,0.305221155629649,1.03026113602165,1.2867416455824,1.58694882606222
"SVE_0202000",-0.99333002256817,-1.23280773055863,-2.00632545925898,-0.5984675941094,-1.71574827952771,-2.38258805744259
"SVE_0202200",-2.86050334955393,-5.63423500572479,-4.51923962328055,0.423747273884042,0.82224361799552,-0.0481647862623938
"SVE_0202400",4.39704704214957,4.72906527947167,3.3778102059343,4.62653450940375,5.11549979668376,4.82530643059076
"SVE_0202500",-2.37154125685495,-1.10553552076897,-0.678161116547004,-3.15693217589837,-0.784049552839626,-3.15799707111875
"SVE_0202600",4.00269116362119,3.98341080654636,3.38623508880461,4.13642398417016,3.59829387604024,3.98609064490936
"SVE_0202700",6.05571434788442,6.44228293790862,5.50752324245142,6.67211383868579,7.05762504784774,7.09575296779645
"SVE_0202800",6.38641866237277,6.73935016513907,5.96403642792848,7.18459958042429,7.3198064067265,7.25769290342506
"SVE_0202900",5.92197122921186,5.15340337173267,5.35002324015153,4.22752301608876,3.96481639209988,4.02603825520044
"SVE_0203000",5.2367461338213,5.00051232166784,3.50564809207114,4.48989058091434,4.62697158235648,4.60277410372763
"SVE_0203300",4.14471799671735,4.51843206285353,3.28051023077368,4.5496664238775,4.42838331656342,4.40431091175121
"SVE_0203400",-0.854583215745472,-0.988000878032139,-0.545919282202926,-1.88836872889895,-0.734276985967303,-1.27821140167029
"SVE_0203600",1.00959783362209,0.580170078513727,1.77922951565243,0.00213842915194064,-0.940814460531303,-0.167243134982632
"SVE_0203700",0.954695964681563,0.853659403377829,1.35779300338038,1.73121349846646,1.36229600507649,2.06027380876613
"SVE_0203900",1.80056431428973,1.71627708197804,2.58217587238222,1.48068339415571,1.09653010315825,1.19738728609901
"SVE_0204000",6.30497887285817,6.4677221909595,6.34350667690721,6.89446691368459,6.99953830854036,7.01153273788818
"SVE_0204100",5.15559981287381,4.5392689369474,4.6474085385117,9.49570472891927,10.1148244013768,9.56251287539691
"SVE_0204300",0.892011772164375,-0.435089073790058,-0.343511876171761,7.90172845067746,8.38131353121019,7.86119664433777
"SVE_0204400",10.2205973051351,10.5653144517942,8.15169717987772,3.58299164223843,3.10810168487924,2.97403932179687
"SVE_0204500",5.88376784849145,6.07773171248235,5.31206756044854,6.43166791585133,6.78018372255766,6.75602972717307
"SVE_0204600",6.18556169265996,6.21044317194325,5.91162153148379,5.45763468299228,5.88099869362514,5.73887053959505
"SVE_0204700",3.07924738387535,2.78894156720431,2.94004687127452,3.45208402834502,3.44989265816,3.5301023053017
"SVE_0204800",4.11860400182441,4.21575868959293,4.09189117967212,3.5353679040964,3.22129340200235,3.17320791874574
"SVE_0204900",-2.00744209788571,-2.12956567276936,-0.915488062679725,-3.93617102025111,-2.53297265897565,-2.45801205969868
"SVE_0205000",-0.355961290047707,-0.297604587978846,-0.91436622032114,0.775340825056009,1.0773315960914,0.508208022757951
"SVE_0205100",2.68702306828652,3.59479622920524,0.39606916687175,2.09427853401392,2.09322185836264,1.4375416269722
"SVE_0205200",1.208439339368,0.779289383222203,1.42915492147395,-1.02543752958003,-1.33788841475168,-1.74979873827557
"SVE_0205300",3.52900952421346,4.04375378630628,4.30516223621757,4.46335194067354,4.48915037944656,4.47950897695049
"SVE_0205400",4.02463356517227,3.8527236680607,4.45698058209938,3.13799001709283,3.20084943114901,2.92629107102376
"SVE_0205500",1.34572948405598,-1.38670100044501,1.32934545799923,2.89661667906033,2.09820213091161,2.55398508005555
"SVE_0205600",1.54172057367271,1.88209143511793,1.67525880843077,1.59828281521188,0.957198395870236,1.4767686758663
"SVE_0205700",0.18954525534096,0.161315404464856,-1.00065995634772,0.670144587045128,0.828201354923652,1.52021223722281
"SVE_0205800",0.360419525992712,0.0180277232466926,-5.31165869537919,0.627946148459762,0.528142120407834,1.00896502233728
"SVE_0206300",-0.981815192853715,-4.0373977048235,1.72196903481494,-0.0682177194810236,-0.479536947893256,-0.199332638011507
"SVE_0207700",-1.77625176342006,-0.567095011167504,-2.35500313228463,-2.53926754549474,-3.13123621034973,-2.06830010769281
"SVE_0207800",8.13779849924375,8.48808987305597,8.14170592494837,9.5333571790046,9.66877504681027,9.42916413620771
"SVE_0207900",3.10418493899279,2.62635659073854,3.43818400148391,1.71248131164965,1.60297474740329,1.99316154081971
"SVE_0208100",-1.38077571068375,-3.6912444872102,-2.13806465148606,-1.18322731333811,-1.33978822534177,-2.37305190266496
"SVE_0208300",0.57694965024072,0.438302475184452,1.18407387705977,-0.0605914094598219,-0.0113145794682633,0.0847288846319006
"SVE_0208400",6.82596318585738,7.02072756676052,6.78032030822863,6.60181158715047,7.25405798692117,7.04797279566658
"SVE_0208500",9.16800692897714,9.41981378572117,8.6628765006215,9.03716018135798,8.91758654110256,8.86704375123861
"SVE_0208600",1.56106393107633,2.9692324378429,1.78041191293357,1.77940606003355,1.49878599028077,1.03591973804351
"SVE_0208700",-1.08323462896272,-1.03344757700196,-1.18696052080504,-0.703659707644037,-0.775684837434645,-0.199329795054303
"SVE_0208800",2.26200592750746,2.72052669253389,2.70373387583211,2.51164535895917,2.68917152908971,2.49657389890853
"SVE_0208900",6.18613959340533,6.7831200922799,5.8279259971327,6.08561818031914,5.66677980095087,5.74772481930372
"SVE_0209000",3.71701866844244,5.44779577527109,4.25179418008673,7.71877255415,6.9540272272705,7.25887814903214
"SVE_0209100",0.890575595566044,-0.476372291139226,1.44941034522861,2.59261771800581,2.71849131128518,2.68867650604672
"SVE_0209200",2.56621975244662,1.75466408773046,3.25894169783156,-4.71711074639744,-2.74642835321484,-3.96980522993846
"SVE_0209300",-1.35411379353509,-0.738705160261385,-1.6694236882003,-2.54746245617201,-3.9099941151258,-3.96980522993846
"SVE_0209400",2.96128106305315,4.30056855169718,1.72449193995968,-0.929652443087161,-0.914923101979955,-2.36328147646299
"SVE_0209600",-0.0922557552974456,-1.21929140242485,0.885621803132338,-2.77800542005007,-2.31919770995634,-1.75451606656886
"SVE_0209700",-1.22142144786671,-2.72089390211778,-0.800975345267988,-3.94256208332574,-3.9099941151258,-3.96980522993846
"SVE_0209800",-1.15374247526331,-1.30128060253655,-0.726345652637891,5.36690842258736,6.33135801763985,6.6004159940188
"SVE_0209900",2.81190198655947,3.14241082216228,-0.10390244791276,6.75890858199894,7.50271923922165,8.01427122140297
"SVE_0210000",-3.41047701724413,-0.397090802591336,-1.79499759574536,0.987018268748562,0.783541191466286,1.25876211027334
"SVE_0210100",2.7154481465251,4.27264837033904,4.60268963457532,7.25862478317639,7.72705625929023,8.31209261507442
"SVE_0210200",-0.71054937869483,-2.11604940644749,-1.52627560852547,4.94226929399068,5.38799363730848,5.64596548204028
"SVE_0210400",-1.84710379448886,-3.67703995190928,-1.25451270159758,-1.67703704514346,-1.4177735512272,-2.80365906149766
"SVE_0210600",2.7595331710991,2.65631446517688,4.03516195620255,3.12720081248899,2.92997512680198,2.63473773762692
"SVE_0210700",0.778563760983029,1.75019106198397,0.4538337732888,0.816871237733286,1.25425585451539,1.10675417489633
"SVE_0210800",1.89401060256304,2.96970173747613,1.77197192149845,2.06763805984047,2.09674945780221,2.16893665012627
"SVE_0210900",4.07030485764658,4.07391181605816,4.53329165317332,4.00155136136045,4.50342013526689,4.09219949982857
"SVE_0211000",8.05555609819983,7.79478436461406,7.79991517735453,7.87630274925045,8.42562507733224,8.45749100248686
"SVE_0211100",-0.234167360819332,-0.95826204841273,0.661352335568161,-0.726546274940164,-0.649694998623395,-1.5743727650063
"SVE_0211200",1.36405734062092,1.46764318840732,2.18567359856952,0.947360041832219,0.67047330772088,1.05935569077303
"SVE_0211300",7.87572308678962,7.49439927536614,7.9260305277989,8.44823125727407,8.83619930099766,8.86984409902372
"SVE_0211400",0.140463478753519,-1.13404838903238,0.394906401172363,0.269864623033354,-0.322712516367215,-0.322310885254391
"SVE_0211500",-0.777665880365637,-0.36835416071914,-3.1104755191552,-3.54766048146822,-1.70272647240939,-3.96980522993846
"SVE_0211600",-0.80668174388109,-1.28965186737786,-0.320674301230226,-3.94300394434428,-2.74985071408112,-2.79244709394539
"SVE_0211700",0.800922907914528,-1.57241882042029,1.35325440505147,-0.621890596034155,-0.588796172163965,-0.142593425949912
"SVE_0211800",5.404809834256,4.8928456373586,5.12160044762091,5.37493560958241,5.50263540605395,5.4186765740863
"SVE_0211900",-0.85283925136462,-5.63425197264661,-2.00735753136215,-0.719414407531587,-1.72051602636206,-2.39357039196406
"SVE_0212000",-1.90012302147739,0.309952254783402,-2.65965926502695,-2.15158591757673,-3.9099941151258,-3.96980522993845
"SVE_0212100",0.644105514824681,1.29438433899636,0.217546483547352,-0.151160908091566,-0.589467156646868,-0.31115049731763
"SVE_0212200",1.6646093870956,1.79424782026374,2.23248805665302,2.92415297454301,2.57400958539974,2.91106844281847
"SVE_0212300",-2.29379097883581,-0.4085668048052,-0.591525894197964,-0.886509138376978,-0.80082532655759,-1.03526434170838
"SVE_0212400",-1.66798233140598,-2.41059733744837,-1.86234915971998,2.96673087058098,3.03842551584263,2.94849878937259
"SVE_0212500",0.391420324289478,-0.064882809491879,0.41290519821351,2.95180313298729,3.15970898627283,2.99423204135501
"SVE_0212600",2.71225548096019,2.77100852778726,2.49328449036377,1.36400073143126,1.16070510742493,1.3857054492814
"SVE_0212700",3.32816868595754,4.23649560398724,3.46677292218903,3.15291285666631,3.23371831423313,3.22772118879102
"SVE_0212800",0.090793506706541,-1.43065401945879,0.628399081820996,-0.427212086045111,-1.70566494690689,-0.401637123782218
"SVE_0212900",-0.966496893281126,-1.81145978634275,-2.28027831234237,-1.04568628021556,-1.16753514463829,-2.5379352526708
"SVE_0213000",3.65623490332926,3.46522854548953,3.93525572423533,5.80585249465443,6.54866282380758,6.70611942841337
"SVE_0213300",0.450472737796611,0.79151474911636,0.038535997497519,-2.1921863231993,-0.946256149544214,-0.786877299922797
"SVE_0213700",-0.61168308011079,-3.39309600110614,0.837273780214874,-1.37274049475573,-2.3503389929835,-1.53638949116998
"SVE_0213800",4.21436222896517,4.66205475080112,4.36180755210716,4.15338030020106,4.34900710368085,4.27628574195665
"SVE_0213900",6.87440849424984,7.06079107610647,6.85168109081825,6.36423266618638,6.45955896188272,6.4795014288496
"SVE_0214000",4.98152645808451,5.46743906967638,4.64428386803581,4.87009601301289,4.87493274977968,4.91882070243235
"SVE_0214100",3.63436817226896,3.80902822073369,3.24920322189185,3.27577155066479,3.43719208805517,3.23185684336393
"SVE_0214200",1.71144793947148,1.88962021405917,1.81113321823582,1.1921561498027,2.01461841202413,2.15237329169908
"SVE_0214300",1.10038720024255,-0.0581432029525797,-0.0216228221179711,-1.1489077105637,-1.2564931370446,-0.774178274268487
"SVE_0214400",5.69590534517581,5.67664685014475,6.06848541694595,5.75939438131712,6.38452104762713,6.54856181593559
"SVE_0214500",6.23065096311577,5.80161649265044,6.33353533873794,6.39076769710635,5.99964918654988,6.35341062121441
"SVE_0214600",5.93531752814884,6.0037457402392,5.71506117723066,6.14740494124853,6.07483105612418,5.84895796992595
"SVE_0214700",5.44540081230832,5.49896120519531,5.4810148125706,5.725283145272,6.05081296925927,5.92451769224704
"SVE_0214800",5.43688128788084,6.25906133534405,5.22692773286233,6.07150471045737,6.99262275722422,7.10934023549798
"SVE_0214900",-1.58065398724574,-4.24736555942831,-0.814567750852605,-2.38163684652761,-1.98004931457302,-2.57187727489068
"SVE_0215000",3.66609159330127,2.17492070047353,1.61754829061118,6.91660120319167,6.386441951706,6.98842452060882
"SVE_0215100",-1.04190747727822,-2.22811765327894,-2.31204772018571,-4.71726702323932,-0.64815462519463,-3.17081667171634
"SVE_0215400",-1.39675878296526,-1.67022594784557,-0.940280838389026,-3.57589163609945,-0.365300685601803,-0.236448298752925
"SVE_0215500",3.63006488298043,3.70694603724388,4.97274292790822,3.25798532236484,4.32661832473606,5.21314952675995
"SVE_0215600",-0.202624403638243,0.393274001780038,1.34870676310685,-0.0134835775832835,0.00171961150047028,0.818898465660982
"SVE_0215900",-1.13415533321371,-5.63426011670644,0.0606708229852027,0.271833103755962,0.301842419595168,-0.342239246801987
"SVE_0216900",-0.396857067949428,-1.31283682580916,-1.09139062291163,-1.51847931864018,-0.960478977801937,-2.45915347845842
"SVE_0217000",0.687156673020197,0.457839990071805,0.725126472374447,-0.0517644881741766,0.0355843483316492,-0.616064673421243
"SVE_0217100",-1.12050447443899,-0.638480057139447,-0.55603325297147,-1.42081521803454,-1.38542404680633,-1.98777042357157
"SVE_0217200",5.18711210995361,5.82632612795822,5.33469685613577,2.23761423628407,3.00751033722066,2.5975656275631
"SVE_0217300",-1.45746450441319,-5.63425357048376,-1.01965095924166,-1.65609254954044,-3.13230183885248,-2.81395303113957
"SVE_0217400",-1.89154668954594,-3.6807469995224,-0.908583582252925,-0.900961624429194,-1.98335100069041,-1.16690135821433
"SVE_0217600",-1.36448398891199,-0.620182373722859,-0.0436741794531333,-2.79746701566636,-3.11901934609151,-2.36518503589726
"SVE_0217700",0.237330634199489,0.26376658170811,0.213781490736009,0.647186614968368,0.359448142842112,0.71164350357424
"SVE_0217800",0.083594300839352,-0.530474926684164,-0.0713000846908097,-0.220376031947241,-0.0501176130939472,-0.949081755679385
"SVE_0217900",0.303763635174852,0.963111229208848,0.768364527769645,1.04231618093947,0.248396412899939,1.31093294136844
"SVE_0218000",-2.61323184797556,-1.44525139987225,-1.79827869424162,-0.757523758136729,-0.630470858781986,-1.11580517159945
"SVE_0218100",0.57628622220384,1.06684035980331,0.460785005959629,0.814447832867264,1.3800609009835,0.7653664085715
"SVE_0218200",-2.63323382216837,-1.41559925103307,-0.587165410004592,-3.1420640815878,-2.3192877142056,-1.754463921001
"SVE_0218300",5.97168036052196,5.76589840806898,6.15529498801254,5.67651843128072,5.34804123274677,5.45612644780351
"SVE_0218400",7.82577043174879,7.19764840408461,7.44067535663973,8.31802112619599,8.24623858936832,8.22760360986703
"SVE_0218500",0.126358562945851,-0.417471920038023,0.314718999418974,-0.98125065528418,-0.49297682101292,-1.14534151154004
"SVE_0218600",0.0350105897919692,0.320671314991253,0.600934569692149,-1.30163199695193,-1.01285062128106,-2.35906823744638
"SVE_0218700",4.07996166311098,3.62604201411811,3.74863380815185,2.94155432021076,2.7195201122904,2.40450550062495
"SVE_0218800",3.17902246590195,3.04972802884659,2.84524679126745,3.40718695490647,3.74257295732288,3.57334760692708
"SVE_0219000",0.782271347200752,-0.196395992773587,1.5444500241188,1.3682242368169,0.977483461010002,1.31144106010532
"SVE_0219100",7.34699990036511,7.21791027863627,7.2383631956958,8.75248421068316,9.19729437073703,9.31446457070293
"SVE_0219200",7.72048876505985,7.34442600304163,7.61407934316148,7.69587094337691,7.85007573832738,7.80433488448343
"SVE_0219300",6.62228140238934,6.77419734198995,6.42336716513244,6.54556296281916,6.79262404419334,6.7063529742909
"SVE_0219500",0.273734695581859,1.2257212031021,0.805379832230943,0.898648676306674,0.0628167216778963,0.0146887021396342
"SVE_0219600",3.67496757281304,3.85099685253759,4.3361989720754,2.6382621983067,2.078624066886,2.21237630882092
"SVE_0219700",-2.82779041283201,-5.63425232871326,0.0356257911613636,-4.71711074639744,-3.15075968210949,-3.96980522993846
"SVE_0219800",2.3388304892397,2.20193503234657,3.44496135883315,2.35555432151376,1.86974531227817,1.88155622423622
"SVE_0219900",-0.119703141380886,-3.27241075515415,-0.141551887738942,0.075464551879312,-0.654819114794491,-1.77027451764993
"SVE_0220000",9.34638321722002,9.29293750056781,8.66013950037268,10.7069361961062,11.3037062084028,11.1344460558795
"SVE_0220100",5.03591657984847,5.45416291074161,5.39113856453008,6.08964472822348,6.27501786732194,6.27796564484173
"SVE_0220200",2.8894846331995,3.23479651627205,3.798062618729,3.00189521499169,3.2212689330266,3.08817485878523
"SVE_0220300",7.58727855504427,8.0306294272514,7.19746399091865,7.52819550494569,8.56541240710219,8.47810363771447
"SVE_0220400",7.41588603910206,6.39874973811658,7.0736333124735,7.57240194005495,7.64397127979609,7.639961780701
"SVE_0220500",-0.0358797001881137,-0.71075999447456,-0.0910817503137974,-1.74519464160915,-1.95302681663573,-2.3596054675258
"SVE_0220600",10.0423381983341,9.94097828808685,9.74247177594134,10.2861068882267,11.2963340898004,11.366595320568
"SVE_0220700",4.37217799436482,3.5664336727507,4.45620349597064,5.28473438367432,4.97165546979284,4.94330038900178
"SVE_0220800",6.33361119309251,6.48721230478113,6.5360080502958,6.87311641253229,7.34665095945121,7.21185540045121
"SVE_0220900",5.66577501103026,5.57484169080255,5.64515283774469,6.63333273168133,6.59407629715642,6.43872795750205
"SVE_0221000",5.92424111038251,5.87055516755257,6.26697804186276,5.9048828437699,5.5172962773748,5.61854071540247
"SVE_0221100",1.69397977338964,1.74485546591152,1.60086138535957,1.77377046284882,1.77477985872396,1.34806448641037
"SVE_0221200",1.53869556913309,1.37129651094106,1.425802405818,1.28898331903731,2.0250010814404,1.61887222396266
"SVE_0221400",9.33247572804089,9.21210731300464,8.57779949392573,10.1513799325169,10.1814639713881,10.1968562765419
"SVE_0221500",0.78255821492698,0.542246738664613,0.0959491685332551,0.567114372540474,0.0858633470953175,1.10288554174198
"SVE_0221800",4.02937304680693,4.52257624916264,3.7776228838505,4.07719754871234,3.94228404162767,4.15397706217603
"SVE_0221900",0.664552879637129,0.0884999210447409,0.862179549659608,1.81129096148417,1.7671384069787,1.61552057952801
"SVE_0222000",-0.784648668034617,-4.47966318155586,-2.29132116804434,-1.32173583711768,-1.03188869575996,-1.75772389507238
"SVE_0222100",2.10799156439086,2.22832328615642,1.86650532939668,2.43725237756832,2.46420645180948,2.43197707936623
"SVE_0222200",1.80341340280014,2.54835488306676,2.07951088907449,2.36126184244608,2.44377731936025,2.6125118475008
"SVE_0222300",2.92365004273209,1.9777776009657,3.38425825098375,2.49779546554197,2.44786691229659,2.53882822269077
"SVE_0222400",-0.65397489460216,-1.13951913092277,-3.09547618370417,-2.15486778422829,-2.74024776823642,-3.96988429017063
"SVE_0222500",-0.0923072464902155,-5.6342702928541,1.01967843126055,0.375378882472784,-1.17378697282364,-1.33357751513923
"SVE_0222700",-0.86932555554627,-0.756563452814007,-0.970981839420663,-0.286862459073098,-0.443060866298634,-1.19632141638883
"SVE_0222800",2.00693576575417,1.46298520157585,1.70653510251443,0.805779825214012,0.0119925905375219,0.625243737678898
"SVE_0222900",5.17034774767149,5.00916784479265,5.81967801042201,5.22706527454199,5.1863336140963,5.23562495902997
"SVE_0223000",0.161742647420493,0.331176676573024,0.875451590353729,-1.29821791088684,-1.19972310032548,-0.29051695630495
"SVE_0223100",4.31339385052748,4.88518341912308,4.37530088120734,4.84657773889086,4.35633712035839,4.58784184966587
"SVE_0223200",-0.931797440482454,-2.77252009917406,0.274537644634156,-0.094136830851266,-1.95350969013319,-0.572269819305196
"SVE_0223500",-1.27301741000845,-1.17295603380366,-0.395567506046555,-2.36684271726663,-1.61763493823954,-3.17505793344161
"SVE_0223800",2.01352668289897,2.18677142767211,1.19472176538372,1.30336576397233,1.7533575730489,1.9775419243797
"SVE_0223900",3.80270819175096,3.99773498101166,3.34287106500406,4.20507965702427,4.44047921904583,4.33809823691716
"SVE_0224100",-1.12316078017194,-1.44356888721785,-2.24752207172087,-1.17465721142975,-1.18121784305316,-0.960611539957972
"SVE_0224200",6.39464966165743,6.72172872199482,5.80757618156337,6.63059408954675,6.37840207008323,6.36957409215745
"SVE_0224300",1.37433728895628,-0.357302647480266,1.9882717549923,1.4241071493645,1.47940280915996,0.783724677478293
"SVE_0224400",3.06203437764907,3.5791170157828,2.79983632592708,1.16990172625438,1.78462623847755,1.29172283366592
"SVE_0224600",-3.95759556128204,-5.6342501364633,0.626393830558889,-3.92638175681657,-3.9099941151258,-3.1739660798107
"SVE_0224700",1.45839522315419,-1.6624533851744,-0.743734976353197,-1.467671732303,-3.10980290841846,-3.1685486720003
"SVE_0224800",-0.817717759882416,-0.1241681608438,1.79107592026129,-2.78251863373929,-1.53029812518211,-1.37269419166065
"SVE_0224900",3.93360423140895,4.16140235734275,4.68934940672463,4.00498458774666,3.87250700502837,4.02600263831856
"SVE_0225000",7.35499586911968,7.05163737460832,7.93216478847662,6.91936031871048,6.46910644033683,6.62272977391286
"SVE_0225100",1.7682711454146,1.26395180697852,3.04107255863957,0.366266262734211,-0.125450737512653,0.673846861030863
"SVE_0225200",5.66834560825067,6.47630245465044,5.48538697348059,5.13488982490273,5.25160876550325,5.04124704453766
"SVE_0225300",-0.520989204181295,-1.87599621597421,-2.15504184098739,-1.72843292083917,-0.00825088425312466,-0.502866142265408
"SVE_0225400",5.76340159683721,5.34192654823423,5.31581369903932,5.18684110441216,5.28804304718744,4.95994858251473
"SVE_0225500",1.42413901244297,1.80061011807416,1.22713279275079,0.802843134893137,-0.28119145506224,0.284029883073843
