"","FLM-ERS091917","iL3-ERS092590","PF-ERS209991","PF-ERS209992","PF-ERS209993","FLF-ERS209994","FLF-ERS209995","FLF-ERS209996"
"SRAE_2000113600",4.58941047605508,2.70503396449297,2.83107259601359,3.3800630087042,2.82068120777392,4.25866574569878,3.8689246912732,3.84119412245465
"SRAE_2000113700",1.85625332989766,5.82632755743207,5.84352295356135,6.0811094246848,6.07050918902604,7.04837519240931,6.82691913235754,6.93183742521769
"SRAE_2000113800",4.16451010534178,4.36625897130716,6.12978056706454,6.08504781267402,6.14104062899875,5.49091698527287,5.47404346659576,5.34867051853822
"SRAE_2000113900",6.52217470906514,4.91410737704701,5.69130784732577,5.89914404716946,5.85391764878969,5.65701622480007,5.69852956095778,5.73863348844201
"SRAE_2000114000",2.53454059907393,4.49471978864849,5.69191412508899,5.94606335918653,5.76153899260444,5.15117798074434,5.06365089584969,5.20530009968786
"SRAE_2000114100",-5.34218015621498,-2.0016050492419,-0.981618502333794,-0.715086444636689,-1.10472389526287,0.282334872136828,0.0825269403651285,0.141276015741326
"SRAE_2000114200",1.24386303115561,-0.751534286889756,-4.05247120659903,-5.35476276269385,-4.31209650110578,-2.55773916963772,-2.56255328014069,-2.17396782360114
"SRAE_2000114300",0.07304799699854,-3.53537253657451,-4.40272372087394,-3.94023272642994,-5.0962853391903,-2.0979025514479,-1.59604646663212,-3.89087087115088
"SRAE_2000114400",4.26039392310676,4.9692568108193,2.09666497478997,1.93836938066845,2.10616440815288,3.99765613100507,3.7597985059631,3.68973663196592
"SRAE_2000114500",4.73733513634009,6.14359284821753,7.27745572639249,7.11779340562461,7.14370238973465,6.67922042158196,6.969677892511,6.69682896607482
"SRAE_2000114600",3.53076346495127,6.11092584110141,6.20683882873359,6.38496721287697,6.15850823452714,5.86331476582134,5.93036116086271,5.8872235491725
"SRAE_2000114700",-5.34218015621498,2.22672294553729,3.20073904906832,3.12004831291739,3.11768200676115,3.4151668421855,3.29810867053492,3.29690597228686
"SRAE_2000114800",-5.34218015621498,2.21805796605587,3.91356744085504,3.92587063521924,3.84982312665443,4.53546058947745,4.53472438431133,4.64490384073365
"SRAE_2000114900",1.74804050682261,3.58531558080452,3.37674668546517,3.14620979737125,3.34174452094464,3.68188018976444,3.77068131214211,3.89518210296757
"SRAE_2000115000",6.16442761648602,4.50105631652785,5.64212337387812,5.43248150782984,5.43616405486385,4.10154083358574,4.46206291462902,4.24700325063088
"SRAE_2000115100",5.26123592530252,8.35181130286575,8.0880246550254,8.34286657526508,8.37296279463123,8.52359697421859,8.68817208968256,8.68165035292016
"SRAE_2000115200",-0.739290515500987,1.36954077189219,-2.8746822456812,-2.22222563049966,-3.00822621901526,-1.45877866981744,-1.83952183184756,-1.08297340144075
"SRAE_2000115300",3.29937344569943,-3.53537253657451,-3.66920995487629,-3.14523764305381,-2.34447812653982,0.815992124729908,0.954472207136772,0.999705746262915
"SRAE_2000115400",1.42583201140882,4.22348825817193,1.21335460617342,0.959550519878865,1.81025664067316,1.5838172898659,1.77440695573406,1.86688034211787
"SRAE_2000115500",6.08134766930394,9.26907293705691,6.3600086026296,6.78603381843364,6.47182905821479,6.84398917190947,6.87350167692884,6.77194289471505
"SRAE_2000115600",5.69001156461766,4.83517289509191,3.14859118847009,3.43339820410309,3.10404366737733,3.89239591529186,3.87031972602557,3.67606799825706
"SRAE_2000115700",3.75462259617356,6.2995422744832,7.96661701037769,7.86921689303331,8.06001785199282,7.61977703994992,7.76257910059081,7.71334379214989
"SRAE_2000115800",7.73854118504991,7.16976305543677,5.47817529022298,5.35560856531221,5.33089524108478,4.94540678410609,4.97833222340877,4.99047069808284
"SRAE_2000115900",6.18118838941376,12.6230135865501,12.6287107438704,12.2791815879367,12.4819613454534,12.9071250173543,13.0296343486195,12.9032907808017
"SRAE_2000116000",5.13314805216753,7.93761441251941,8.5486478402635,8.53595356461279,8.50996485562016,7.74490666462756,7.95708948258034,7.83637304164996
"SRAE_2000116100",2.83677316395478,5.71105812508695,6.57676364175976,6.85642162167897,6.67742217443531,7.72283395053197,7.5044245595223,7.65876557282234
"SRAE_2000116200",2.22655864203735,4.25933896061177,5.62592052760993,5.2667622726433,5.4456307459432,5.0817867062227,5.35759726032721,5.10626570883095
"SRAE_2000116300",5.60725628709255,1.85015044610134,4.42608202281069,4.44293808042049,4.29469108089508,4.7503270386365,4.71694778919459,4.78764642340152
